[500]
a0,104682.5000
a1,104764.0000
a2,104764.0000
a3,104764.0000
a4,104764.0000
a5,104708.8000
a6,104741.2000
a7,104752.2000
a8,104658.6000
a9,104758.9000
[1000]
a0,104273.6000
a1,104488.3000
a2,104491.7000
a3,104489.2000
a4,104487.5000
a5,104207.5000
a6,104193.8000
a7,104425.7000
a8,104175.7000
a9,104449.8000
[1500]
a0,103844.2000
a1,104138.1000
a2,104051.3000
a3,104141.2000
a4,104095.9000
a5,103659.4000
a6,103786.8000
a7,103953.9000
a8,103770.5000
a9,104062.9000
[2000]
a0,103466.1000
a1,103686.6000
a2,103542.0000
a3,103830.7000
a4,103618.5000
a5,103215.2000
a6,103469.6000
a7,103494.3000
a8,103408.3000
a9,103612.2000
