[500]
a0,104727.4000
a1,104721.0000
a2,104764.0000
a3,104693.8000
a4,104746.2000
a5,104754.6000
a6,104695.8000
a7,104718.0000
a8,104746.2000
a9,104721.0000
a10,104749.0000
a11,104746.2000
a12,104732.9000
a13,104695.7000
a14,104710.6000
a15,104691.8000
a16,104746.2000
a17,104710.6000
a18,104755.6000
a19,104746.2000
a20,104745.2000
a21,104754.6000
a22,104754.6000
a23,104720.0000
a24,104443.5000
a25,104737.8000
a26,104746.2000
a27,104754.6000
a28,104728.4000
a29,104755.6000
a30,104764.0000
a31,104717.0000
a32,104719.0000
a33,104707.6000
a34,104754.6000
a35,104754.6000
a36,104737.8000
a37,104747.2000
a38,104764.0000
a39,104736.8000
a40,104710.6000
a41,104718.0000
a42,104693.8000
a43,104728.4000
a44,104729.4000
a45,104754.6000
a46,104764.0000
a47,104720.0000
a48,104737.8000
a49,104720.0000
a50,104764.0000
a51,104764.0000
a52,104755.6000
a53,104728.4000
a54,104703.2000
a55,104728.4000
a56,104754.6000
a57,104746.2000
a58,104746.2000
a59,104754.6000
a60,104710.6000
a61,104754.6000
a62,104737.8000
a63,104746.2000
a64,104727.4000
a65,104754.6000
a66,104764.0000
a67,104754.6000
a68,104755.6000
a69,104737.8000
a70,104732.9000
a71,104702.2000
a72,104728.4000
a73,104754.6000
a74,104764.0000
a75,104737.8000
a76,104729.4000
a77,104746.2000
a78,104764.0000
a79,104709.6000
a80,104737.8000
a81,104755.6000
a82,104728.4000
a83,104715.6000
a84,104755.6000
a85,104745.2000
a86,104746.2000
a87,104764.0000
a88,104764.0000
a89,104764.0000
a90,104764.0000
a91,104755.6000
a92,104764.0000
a93,104737.8000
a94,104764.0000
a95,104720.0000
a96,104746.2000
a97,104728.4000
a98,104719.0000
a99,104746.2000
[1000]
a0,104377.6000
a1,104433.4000
a2,104365.3000
a3,104262.9000
a4,104337.2000
a5,104424.0000
a6,104324.7000
a7,104414.6000
a8,104329.4000
a9,104237.7000
a10,104446.5000
a11,104434.4000
a12,104375.7000
a13,104384.9000
a14,104353.8000
a15,104379.0000
a16,104206.8000
a17,104344.4000
a18,104213.0000
a19,104365.0000
a20,104414.6000
a21,104438.1000
a22,104421.2000
a23,104396.3000
a24,103722.5000
a25,104324.1000
a26,104343.9000
a27,104477.4000
a28,104460.6000
a29,104373.1000
a30,104427.7000
a31,104379.8000
a32,104434.9000
a33,104430.8000
a34,104330.2000
a35,104469.0000
a36,104415.1000
a37,104152.2000
a38,104404.5000
a39,104459.6000
a40,104350.2000
a41,104450.2000
a42,104324.8000
a43,104106.3000
a44,104416.6000
a45,104365.9000
a46,104402.8000
a47,104363.2000
a48,104344.4000
a49,104410.0000
a50,104407.2000
a51,104461.6000
a52,104438.4000
a53,104367.8000
a54,104198.5000
a55,104424.4000
a56,104469.0000
a57,104349.4000
a58,104427.8000
a59,104404.6000
a60,104367.8000
a61,104443.1000
a62,104479.1000
a63,104387.6000
a64,104348.5000
a65,104336.2000
a66,104460.6000
a67,104388.4000
a68,104440.0000
a69,104427.8000
a70,104388.4000
a71,104353.8000
a72,104364.9000
a73,104294.6000
a74,104486.8000
a75,104452.2000
a76,104366.6000
a77,104365.1000
a78,104415.6000
a79,104414.6000
a80,104465.7000
a81,104327.9000
a82,104459.5000
a83,104370.5000
a84,104340.2000
a85,104440.3000
a86,104478.4000
a87,104402.8000
a88,104455.3000
a89,104152.2000
a90,104488.9000
a91,104429.0000
a92,104451.2000
a93,104402.7000
a94,104478.4000
a95,104408.2000
a96,104470.0000
a97,104478.4000
a98,104400.6000
a99,104412.3000
[1500]
a0,103909.3000
a1,104137.7000
a2,103765.4000
a3,103907.9000
a4,103822.5000
a5,103983.6000
a6,103839.7000
a7,103812.0000
a8,103929.1000
a9,103755.3000
a10,104042.7000
a11,103956.5000
a12,104010.1000
a13,104013.0000
a14,103922.8000
a15,104010.6000
a16,103678.9000
a17,103868.8000
a18,103760.2000
a19,103944.3000
a20,103901.3000
a21,103969.3000
a22,103936.7000
a23,103876.5000
a24,103237.4000
a25,103756.1000
a26,103810.9000
a27,103971.7000
a28,104158.9000
a29,103855.4000
a30,104056.9000
a31,103908.0000
a32,103922.0000
a33,103939.7000
a34,103793.5000
a35,103948.8000
a36,103961.1000
a37,103678.7000
a38,103982.1000
a39,103922.0000
a40,103906.9000
a41,104184.8000
a42,103728.3000
a43,103483.1000
a44,103900.1000
a45,103906.0000
a46,103889.1000
a47,103972.0000
a48,103838.7000
a49,104022.3000
a50,103855.3000
a51,103932.7000
a52,103938.9000
a53,104023.5000
a54,103754.6000
a55,104018.7000
a56,103890.2000
a57,103872.8000
a58,103968.9000
a59,103901.7000
a60,104018.7000
a61,103862.1000
a62,104072.1000
a63,103864.8000
a64,103931.4000
a65,103850.1000
a66,103986.9000
a67,103913.9000
a68,104014.9000
a69,104093.8000
a70,103905.4000
a71,103966.7000
a72,103951.2000
a73,103812.7000
a74,103936.7000
a75,103998.5000
a76,103802.8000
a77,104056.1000
a78,103894.2000
a79,104023.1000
a80,103970.9000
a81,103957.0000
a82,104012.8000
a83,103819.8000
a84,103850.4000
a85,103877.7000
a86,104077.9000
a87,103815.5000
a88,104013.2000
a89,103599.2000
a90,104049.6000
a91,103815.3000
a92,103957.9000
a93,103933.5000
a94,104063.2000
a95,104019.7000
a96,104083.1000
a97,104131.1000
a98,103931.9000
a99,103909.5000
[2000]
a0,103581.3000
a1,103671.9000
a2,103241.5000
a3,103472.6000
a4,103307.6000
