[500]
a0,104979.9000
a1,104942.6000
a2,104992.6000
a3,104925.5000
a4,104983.3000
a5,104981.5000
a6,104956.1000
a7,104973.6000
a8,104974.5000
a9,104952.7000
a10,104993.0000
a11,104990.2000
a12,104972.2000
a13,104928.2000
a14,104965.9000
a15,104960.0000
a16,104996.6000
a17,104948.1000
a18,104987.5000
a19,104977.0000
a20,104987.3000
a21,104995.6000
a22,104987.4000
a23,104966.6000
a24,104945.7000
a25,104945.5000
a26,104996.6000
a27,104979.9000
a28,104985.4000
a29,104992.7000
a30,104999.0000
a31,104969.8000
a32,104974.2000
a33,104978.6000
a34,104999.0000
a35,104999.0000
a36,104979.0000
a37,104963.0000
a38,104999.0000
a39,104982.7000
a40,104940.8000
a41,104966.8000
a42,104945.8000
a43,104972.5000
a44,104975.6000
a45,104983.3000
a46,104982.2000
a47,104972.4000
a48,104999.0000
a49,104981.4000
a50,104999.0000
a51,104999.0000
a52,104988.9000
a53,104987.8000
a54,104922.5000
a55,104987.3000
a56,104996.6000
a57,104993.6000
a58,104980.9000
a59,104996.6000
a60,104969.2000
a61,104995.1000
a62,104953.5000
a63,104980.4000
a64,104985.4000
a65,104979.9000
a66,104995.0000
a67,104981.9000
a68,104996.6000
a69,104972.7000
a70,104969.4000
a71,104970.6000
a72,104932.7000
a73,104954.7000
a74,104999.0000
a75,104978.0000
a76,104947.6000
a77,104985.3000
a78,104984.1000
a79,104950.0000
a80,104957.2000
a81,104996.4000
a82,104995.2000
a83,104972.4000
a84,104992.7000
a85,104992.2000
a86,104981.5000
a87,104999.0000
a88,104999.0000
a89,104999.0000
a90,104999.0000
a91,104996.4000
a92,104999.0000
a93,104978.4000
a94,104979.5000
a95,104983.5000
a96,104984.1000
a97,104965.4000
a98,104967.8000
a99,104986.2000
[1000]
a0,104691.2000
a1,104902.8000
a2,104763.6000
a3,104710.4000
a4,104748.0000
a5,104705.9000
a6,104775.0000
a7,104653.6000
a8,104661.1000
a9,104688.8000
a10,104750.1000
a11,104845.3000
a12,104713.3000
a13,104762.1000
a14,104729.6000
a15,104811.3000
a16,104716.1000
a17,104794.8000
a18,104819.9000
a19,104764.4000
a20,104780.0000
a21,104763.3000
a22,104804.0000
a23,104696.7000
a24,104751.6000
a25,104636.2000
a26,104697.2000
a27,104823.7000
a28,104774.9000
a29,104698.5000
a30,104745.2000
a31,104718.6000
a32,104811.9000
a33,104793.4000
a34,104907.8000
a35,104764.1000
a36,104804.9000
a37,104772.6000
a38,104631.6000
a39,104687.3000
a40,104810.8000
a41,104836.6000
a42,104780.6000
a43,104753.5000
a44,104641.9000
a45,104794.3000
a46,104782.5000
a47,104757.3000
a48,104728.2000
a49,104863.4000
a50,104688.7000
a51,104735.9000
a52,104805.1000
a53,104822.8000
a54,104679.4000
a55,104788.2000
a56,104826.3000
a57,104804.9000
a58,104667.7000
a59,104752.2000
a60,104646.8000
a61,104774.8000
a62,104779.8000
a63,104846.9000
a64,104700.7000
a65,104782.3000
a66,104671.0000
a67,104717.8000
a68,104832.5000
a69,104787.8000
a70,104829.4000
a71,104627.9000
a72,104781.4000
a73,104669.5000
a74,104870.9000
a75,104834.6000
a76,104749.5000
a77,104833.1000
a78,104728.9000
a79,104868.8000
a80,104760.3000
a81,104739.2000
a82,104688.4000
a83,104835.0000
a84,104586.0000
a85,104791.2000
a86,104848.6000
a87,104726.5000
a88,104855.3000
a89,104659.0000
a90,104710.0000
a91,104643.0000
a92,104759.3000
a93,104740.1000
a94,104736.6000
a95,104811.0000
a96,104871.2000
a97,104807.0000
a98,104710.3000
a99,104893.7000
[1500]
a0,104415.2000
a1,104684.4000
a2,104497.2000
a3,104421.6000
a4,104471.3000
a5,104415.5000
a6,104573.8000
a7,104286.7000
a8,104460.6000
a9,104471.7000
a10,104573.4000
a11,104780.8000
a12,104447.0000
a13,104620.6000
a14,104476.3000
a15,104596.4000
a16,104531.5000
a17,104549.1000
a18,104625.8000
a19,104651.7000
a20,104585.2000
a21,104487.0000
a22,104462.1000
a23,104371.9000
a24,104536.0000
a25,104394.0000
a26,104497.6000
a27,104622.4000
a28,104486.6000
a29,104445.7000
a30,104555.9000
a31,104597.2000
a32,104698.3000
a33,104557.6000
a34,104575.5000
a35,104509.6000
a36,104607.5000
a37,104623.8000
a38,104292.6000
a39,104422.8000
a40,104568.9000
a41,104697.3000
a42,104635.6000
a43,104606.8000
a44,104416.9000
a45,104535.4000
a46,104444.0000
a47,104503.8000
a48,104459.5000
a49,104590.2000
a50,104435.3000
a51,104592.6000
a52,104641.0000
a53,104587.9000
a54,104449.7000
a55,104590.1000
a56,104627.4000
a57,104465.2000
a58,104492.5000
a59,104552.0000
a60,104415.7000
a61,104349.0000
a62,104678.2000
a63,104685.1000
a64,104441.2000
a65,104480.7000
a66,104427.2000
a67,104456.8000
a68,104503.1000
a69,104585.9000
a70,104511.4000
a71,104357.9000
a72,104497.5000
a73,104481.4000
a74,104641.6000
a75,104704.9000
a76,104464.8000
a77,104621.2000
a78,104400.1000
a79,104620.5000
a80,104479.5000
a81,104477.9000
a82,104466.4000
a83,104608.8000
a84,104368.2000
a85,104558.0000
a86,104686.2000
a87,104450.8000
a88,104587.2000
a89,104249.1000
a90,104455.6000
a91,104252.0000
a92,104474.3000
a93,104504.2000
a94,104444.2000
a95,104598.7000
a96,104695.4000
a97,104624.0000
a98,104393.1000
a99,104549.8000
[2000]
a0,104166.3000
a1,104537.2000
a2,104290.7000
a3,104214.1000
a4,104293.6000
a5,104284.7000
a6,104420.9000
a7,103996.6000
a8,104242.2000
a9,104194.9000
a10,104419.6000
a11,104545.4000
a12,104193.8000
a13,104387.4000
a14,104228.0000
a15,104362.1000
a16,104334.4000
a17,104391.5000
a18,104398.6000
a19,104449.8000
a20,104355.6000
a21,104197.3000
a22,104152.7000
a23,104045.6000
a24,104414.9000
a25,104258.4000
a26,104236.5000
a27,104272.3000
a28,104182.6000
a29,104195.0000
a30,104194.6000
a31,104431.1000
a32,104525.3000
a33,104366.9000
a34,104218.7000
a35,104198.4000
a36,104353.8000
a37,104334.6000
a38,104056.2000
a39,104204.7000
a40,104196.1000
a41,104540.4000
a42,104405.2000
a43,104380.2000
a44,104035.9000
a45,104350.8000
a46,104229.0000
a47,104193.1000
a48,104216.2000
a49,104200.1000
a50,104151.9000
a51,104464.3000
a52,104280.1000
a53,104311.2000
a54,104294.8000
a55,104501.6000
a56,104377.5000
a57,104316.8000
a58,104210.5000
a59,104328.2000
a60,104097.9000
a61,104154.6000
a62,104529.7000
a63,104354.5000
a64,104214.6000
a65,104182.2000
a66,104257.6000
a67,104205.6000
a68,104082.2000
a69,104439.7000
a70,104239.2000
a71,104169.6000
a72,104327.3000
a73,104239.3000
a74,104315.1000
a75,104460.4000
a76,104202.2000
a77,104430.7000
a78,104142.8000
a79,104364.2000
a80,104364.3000
a81,104181.6000
a82,104263.5000
a83,104349.0000
a84,104067.5000
a85,104361.3000
a86,104451.0000
a87,104031.9000
a88,104404.9000
a89,103893.3000
a90,104219.1000
a91,103889.4000
a92,104177.9000
a93,104246.9000
a94,104199.2000
a95,104398.0000
a96,104530.0000
a97,104577.2000
a98,104261.0000
a99,104407.4000
