[500]
a0,104751.8000
a1,104711.0000
a2,104718.4000
a3,104716.7000
a4,104723.1000
a5,104757.2000
a6,104738.7000
a7,104727.9000
a8,104764.0000
a9,104739.3000
a10,104751.3000
a11,104728.3000
a12,104721.0000
a13,104722.4000
a14,104736.3000
a15,104742.0000
a16,104756.2000
a17,104732.7000
a18,104742.5000
a19,104742.5000
a20,104764.0000
a21,104760.1000
a22,104764.0000
a23,104738.6000
a24,104751.3000
a25,104722.4000
a26,104760.6000
a27,104754.3000
a28,104733.0000
a29,104737.8000
a30,104745.9000
a31,104697.0000
a32,104728.1000
a33,104749.2000
a34,104764.0000
a35,104764.0000
a36,104755.1000
a37,104753.7000
a38,104764.0000
a39,104741.8000
a40,104751.3000
a41,104738.0000
a42,104743.9000
a43,104749.6000
a44,104759.6000
a45,104752.8000
a46,104745.9000
a47,104745.9000
a48,104721.4000
a49,104749.3000
[1000]
a0,104189.3000
a1,104368.7000
a2,104378.2000
a3,104334.8000
a4,104194.6000
a5,104253.2000
a6,104329.1000
a7,104388.2000
a8,104318.0000
a9,104356.0000
a10,104229.5000
a11,104389.8000
a12,104394.3000
a13,104334.0000
a14,104285.5000
a15,104356.7000
a16,104473.2000
a17,104210.6000
a18,104384.5000
a19,104300.2000
a20,104321.1000
a21,104389.3000
a22,104284.8000
a23,104345.7000
a24,104344.8000
a25,104293.5000
a26,104377.9000
a27,104324.1000
a28,104110.2000
a29,104402.4000
a30,104314.4000
a31,104226.9000
a32,104282.6000
a33,104252.9000
a34,104364.4000
a35,104364.9000
a36,104158.5000
a37,104278.4000
a38,104376.1000
a39,104375.5000
a40,104367.8000
a41,104384.6000
a42,104260.5000
a43,104316.1000
a44,104315.7000
a45,104377.9000
a46,104319.7000
a47,104371.3000
a48,104259.4000
a49,104304.4000
[1500]
a0,103626.8000
a1,104037.9000
a2,103838.3000
a3,104037.0000
a4,103733.3000
a5,103732.5000
a6,103931.1000
a7,103896.7000
a8,103875.9000
a9,103957.0000
a10,103783.4000
a11,103979.0000
a12,104041.2000
a13,103932.8000
a14,103935.6000
a15,103929.2000
a16,103972.9000
a17,103749.8000
a18,103909.5000
a19,103981.1000
a20,103840.0000
a21,103912.4000
a22,103791.2000
a23,103910.4000
a24,103899.4000
a25,103934.4000
a26,103898.9000
a27,103819.5000
a28,103491.9000
a29,103935.4000
a30,103802.7000
a31,103683.6000
a32,103936.9000
a33,103676.4000
a34,103994.6000
a35,104044.4000
a36,103551.4000
a37,103693.3000
a38,103810.1000
a39,103790.2000
a40,103916.0000
a41,103956.0000
a42,103840.4000
a43,103763.3000
a44,103776.2000
a45,103797.5000
a46,103758.1000
a47,103964.7000
a48,103821.2000
a49,104006.2000
[2000]
a0,103096.8000
a1,103698.3000
a2,103348.0000
a3,103613.9000
a4,103153.9000
a5,103359.5000
a6,103554.9000
a7,103534.1000
a8,103359.1000
a9,103466.6000
a10,103374.0000
a11,103622.7000
a12,103635.7000
a13,103468.2000
a14,103414.2000
a15,103435.1000
a16,103488.0000
a17,103373.0000
a18,103512.1000
a19,103585.9000
a20,103273.8000
a21,103469.9000
a22,103278.2000
a23,103590.3000
a24,103295.7000
a25,103509.1000
a26,103507.3000
a27,103368.4000
a28,103022.2000
a29,103515.9000
a30,103420.3000
a31,103308.7000
a32,103545.5000
a33,103205.0000
a34,103487.1000
a35,103504.1000
a36,103169.6000
a37,103254.3000
a38,103343.7000
a39,103302.3000
a40,103464.3000
a41,103487.1000
a42,103320.0000
a43,103246.7000
a44,103257.0000
a45,103353.7000
a46,103165.8000
a47,103367.9000
a48,103323.2000
a49,103582.2000
