[500]
a0,104744.9000
a1,104707.6000
a2,104757.6000
a3,104690.5000
a4,104748.3000
a5,104746.5000
a6,104721.1000
a7,104738.6000
a8,104739.5000
a9,104717.7000
a10,104758.0000
a11,104755.2000
a12,104737.2000
a13,104693.2000
a14,104730.9000
a15,104725.0000
a16,104761.6000
a17,104713.1000
a18,104752.5000
a19,104742.0000
a20,104752.3000
a21,104760.6000
a22,104752.4000
a23,104731.6000
a24,104710.7000
a25,104710.5000
a26,104761.6000
a27,104744.9000
a28,104750.4000
a29,104757.7000
a30,104764.0000
a31,104734.8000
a32,104739.2000
a33,104743.6000
a34,104764.0000
a35,104764.0000
a36,104744.0000
a37,104728.0000
a38,104764.0000
a39,104747.7000
a40,104705.8000
a41,104731.8000
a42,104710.8000
a43,104737.5000
a44,104740.6000
a45,104748.3000
a46,104747.2000
a47,104737.4000
a48,104764.0000
a49,104746.4000
a50,104764.0000
a51,104764.0000
a52,104753.9000
a53,104752.8000
a54,104687.5000
a55,104752.3000
a56,104761.6000
a57,104758.6000
a58,104745.9000
a59,104761.6000
a60,104734.2000
a61,104760.1000
a62,104718.5000
a63,104745.4000
a64,104750.4000
a65,104744.9000
a66,104760.0000
a67,104746.9000
a68,104761.6000
a69,104737.7000
a70,104734.4000
a71,104735.6000
a72,104697.7000
a73,104719.7000
a74,104764.0000
a75,104743.0000
a76,104712.6000
a77,104750.3000
a78,104749.1000
a79,104715.0000
a80,104722.2000
a81,104761.4000
a82,104760.2000
a83,104737.4000
a84,104757.7000
a85,104757.2000
a86,104746.5000
a87,104764.0000
a88,104764.0000
a89,104764.0000
a90,104764.0000
a91,104761.4000
a92,104764.0000
a93,104743.4000
a94,104744.5000
a95,104748.5000
a96,104749.1000
a97,104730.4000
a98,104732.8000
a99,104751.2000
[1000]
a0,104207.2000
a1,104418.8000
a2,104279.6000
a3,104226.4000
a4,104264.0000
a5,104221.9000
a6,104291.0000
a7,104169.6000
a8,104177.1000
a9,104204.8000
a10,104266.1000
a11,104361.3000
a12,104229.3000
a13,104278.1000
a14,104245.6000
a15,104327.3000
a16,104232.1000
a17,104310.8000
a18,104335.9000
a19,104280.4000
a20,104296.0000
a21,104279.3000
a22,104320.0000
a23,104212.7000
a24,104267.6000
a25,104152.2000
a26,104213.2000
a27,104339.7000
a28,104290.9000
a29,104214.5000
a30,104261.2000
a31,104234.6000
a32,104327.9000
a33,104309.4000
a34,104423.8000
a35,104280.1000
a36,104320.9000
a37,104288.6000
a38,104147.6000
a39,104203.3000
a40,104326.8000
a41,104352.6000
a42,104296.6000
a43,104269.5000
a44,104157.9000
a45,104310.3000
a46,104298.5000
a47,104273.3000
a48,104244.2000
a49,104379.4000
a50,104204.7000
a51,104251.9000
a52,104321.1000
a53,104338.8000
a54,104195.4000
a55,104304.2000
a56,104342.3000
a57,104320.9000
a58,104183.7000
a59,104268.2000
a60,104162.8000
a61,104290.8000
a62,104295.8000
a63,104362.9000
a64,104216.7000
a65,104298.3000
a66,104187.0000
a67,104233.8000
a68,104348.5000
a69,104303.8000
a70,104345.4000
a71,104143.9000
a72,104297.4000
a73,104185.5000
a74,104386.9000
a75,104350.6000
a76,104265.5000
a77,104349.1000
a78,104244.9000
a79,104384.8000
a80,104276.3000
a81,104255.2000
a82,104204.4000
a83,104351.0000
a84,104102.0000
a85,104307.2000
a86,104364.6000
a87,104242.5000
a88,104371.3000
a89,104175.0000
a90,104226.0000
a91,104159.0000
a92,104275.3000
a93,104256.1000
a94,104252.6000
a95,104327.0000
a96,104387.2000
a97,104323.0000
a98,104226.3000
a99,104409.7000
[1500]
a0,103635.1000
a1,103995.0000
a2,103786.8000
a3,103753.9000
a4,103788.4000
a5,103737.2000
a6,103840.2000
a7,103677.2000
a8,103720.7000
a9,103798.5000
a10,103836.2000
a11,104050.9000
a12,103750.2000
a13,103993.6000
a14,103802.4000
a15,103952.7000
a16,103835.7000
a17,103747.2000
a18,103824.0000
a19,103942.7000
a20,103772.6000
a21,103763.8000
a22,103834.3000
a23,103733.3000
a24,103796.2000
a25,103715.8000
a26,103700.7000
a27,103862.9000
a28,103835.0000
a29,103726.6000
a30,103870.1000
a31,103826.2000
a32,104012.0000
a33,103908.5000
a34,103827.2000
a35,103802.8000
a36,103794.6000
a37,103908.6000
a38,103698.6000
a39,103705.8000
a40,103882.2000
a41,103947.0000
a42,103819.5000
a43,103763.8000
a44,103645.1000
a45,103798.4000
a46,103777.3000
a47,103833.1000
a48,103717.7000
a49,103850.5000
a50,103698.7000
a51,103851.6000
a52,103866.7000
a53,103854.7000
a54,103702.7000
a55,103893.7000
a56,103821.7000
a57,103755.9000
a58,103718.3000
a59,103829.7000
a60,103675.3000
a61,103749.9000
a62,103912.5000
a63,103910.2000
a64,103804.1000
a65,103821.9000
a66,103726.3000
a67,103680.8000
a68,103829.8000
a69,103853.2000
a70,103940.8000
a71,103725.1000
a72,103758.8000
a73,103731.7000
a74,103955.6000
a75,104010.4000
a76,103867.8000
a77,103842.8000
a78,103769.4000
a79,103981.8000
a80,103725.3000
a81,103747.1000
a82,103714.7000
a83,103863.2000
a84,103667.1000
a85,103794.3000
a86,103982.9000
a87,103801.5000
a88,103872.1000
a89,103618.3000
a90,103716.8000
a91,103586.0000
a92,103728.7000
a93,103852.4000
a94,103845.4000
a95,103933.0000
a96,103931.0000
a97,103852.4000
a98,103699.6000
a99,103889.6000
[2000]
a0,103208.6000
a1,103627.9000
a2,103295.8000
a3,103277.7000
a4,103223.4000
a5,103334.1000
a6,103426.5000
a7,103180.3000
a8,103262.7000
a9,103271.2000
a10,103378.2000
a11,103581.8000
a12,103230.9000
a13,103433.0000
a14,103371.7000
a15,103467.4000
a16,103343.5000
a17,103252.7000
a18,103302.2000
a19,103629.8000
a20,103306.0000
a21,103368.1000
a22,103270.0000
a23,103304.7000
a24,103350.8000
a25,103424.0000
a26,103188.3000
a27,103348.1000
a28,103296.4000
a29,103307.0000
a30,103337.2000
a31,103366.8000
a32,103655.3000
a33,103540.1000
a34,103401.0000
a35,103381.1000
a36,103304.5000
a37,103423.1000
a38,103305.8000
a39,103306.2000
a40,103366.2000
a41,103489.5000
a42,103321.8000
a43,103272.7000
a44,103200.0000
a45,103370.7000
a46,103177.7000
a47,103412.8000
a48,103293.8000
a49,103342.8000
a50,103133.7000
a51,103392.5000
a52,103346.0000
a53,103483.8000
a54,103171.5000
a55,103498.4000
a56,103270.2000
a57,103329.9000
a58,103240.5000
a59,103464.3000
a60,103202.4000
a61,103180.9000
a62,103501.4000
a63,103274.9000
a64,103313.7000
a65,103349.7000
a66,103371.7000
a67,103157.4000
a68,103419.9000
a69,103383.7000
a70,103439.7000
a71,103251.2000
a72,103231.4000
a73,103336.5000
a74,103522.5000
a75,103539.2000
a76,103369.3000
a77,103417.1000
a78,103290.9000
a79,103428.0000
a80,103294.8000
a81,103266.1000
a82,103195.8000
a83,103481.6000
a84,103282.1000
a85,103334.6000
a86,103557.4000
a87,103353.8000
a88,103396.5000
a89,103058.3000
a90,103201.3000
a91,103088.6000
a92,103241.8000
a93,103336.2000
a94,103432.8000
a95,103500.4000
a96,103419.2000
a97,103486.1000
a98,103285.8000
a99,103504.1000
