[500]
a0,104757.7000
a1,104720.8000
a2,104764.0000
a3,104717.7000
a4,104739.7000
a5,104757.7000
a6,104717.5000
a7,104751.4000
a8,104748.4000
a9,104732.5000
a10,104761.4000
a11,104751.4000
a12,104743.6000
a13,104719.3000
a14,104755.3000
a15,104743.6000
a16,104761.6000
a17,104734.9000
a18,104743.6000
a19,104753.8000
a20,104757.7000
a21,104764.0000
a22,104764.0000
a23,104745.1000
a24,104421.0000
a25,104716.6000
a26,104749.0000
a27,104760.1000
a28,104759.2000
a29,104753.8000
a30,104764.0000
a31,104736.8000
a32,104753.8000
a33,104757.7000
a34,104764.0000
a35,104764.0000
a36,104722.3000
a37,104755.3000
a38,104764.0000
a39,104757.7000
a40,104749.0000
a41,104753.8000
a42,104734.9000
a43,104751.4000
a44,104733.4000
a45,104760.1000
a46,104757.7000
a47,104755.3000
a48,104757.7000
a49,104733.4000
a50,104751.4000
a51,104764.0000
a52,104751.4000
a53,104742.7000
a54,104728.6000
a55,104725.6000
a56,104755.3000
a57,104735.8000
a58,104755.3000
a59,104745.1000
a60,104723.2000
a61,104753.8000
a62,104745.1000
a63,104756.2000
a64,104759.2000
a65,104760.1000
a66,104753.8000
a67,104760.1000
a68,104761.6000
a69,104748.4000
a70,104730.1000
a71,104751.4000
a72,104734.9000
a73,104725.0000
a74,104764.0000
a75,104747.5000
a76,104749.0000
a77,104743.6000
a78,104745.1000
a79,104751.4000
a80,104747.5000
a81,104764.0000
a82,104751.4000
a83,104360.8000
a84,104750.6000
a85,104764.0000
a86,104757.7000
a87,104764.0000
a88,104764.0000
a89,104764.0000
a90,104764.0000
a91,104747.5000
a92,104764.0000
a93,104749.0000
a94,104764.0000
a95,104704.0000
a96,104757.7000
a97,104747.5000
a98,104726.2000
a99,104764.0000
[1000]
a0,104350.6000
a1,104369.9000
a2,104302.5000
a3,104247.8000
a4,104321.9000
a5,104322.9000
a6,104285.8000
a7,104289.7000
a8,104273.9000
a9,104256.8000
a10,104407.8000
a11,104184.3000
a12,104243.7000
a13,104295.7000
a14,104331.0000
a15,104323.1000
a16,104242.5000
a17,104356.0000
a18,104242.0000
a19,104279.0000
a20,104345.4000
a21,104358.9000
